Input,Result
-3.6600000000000286,-0.5719314861154732
-3.6500000000000288,-0.558789920168048
-3.640000000000029,-0.5457943627669708
-3.630000000000029,-0.5329415021462909
-3.6200000000000294,-0.5202266478182151
-3.6100000000000296,-0.5076452529906781
-3.60000000000003,-0.49519151890959767
-3.59000000000003,-0.4828625978385141
-3.5800000000000303,-0.47065298591733806
-3.5700000000000305,-0.4585600373799922
-3.5600000000000307,-0.4465798327351436
-3.550000000000031,-0.4347072669011192
-3.540000000000031,-0.42293868679916646
-3.5300000000000313,-0.41127180118987133
-3.5200000000000315,-0.399703102679974
-3.5100000000000318,-0.3882279427568221
-3.500000000000032,-0.37684303854773155
-3.490000000000032,-0.36554639619626794
-3.4800000000000324,-0.3543336606619395
-3.4700000000000326,-0.34320296818811075
-3.460000000000033,-0.33215130964863454
-3.450000000000033,-0.3211745890325479
-3.4400000000000333,-0.31027111792413403
-3.4300000000000335,-0.29943695431893985
-3.4200000000000337,-0.2886705136982646
-3.410000000000034,-0.277970231009628
-3.400000000000034,-0.2673312351576125
-3.3900000000000343,-0.25675208255720267
-3.3800000000000345,-0.24623025426851206
-3.3700000000000347,-0.23576328114840298
-3.360000000000035,-0.22534874152191312
-3.350000000000035,-0.21498532905728185
-3.3400000000000354,-0.2046696269563435
-3.3300000000000356,-0.1944004010832178
-3.320000000000036,-0.1841743299352253
-3.310000000000036,-0.1739902447856668
-3.3000000000000362,-0.16384595052135034
-3.2900000000000365,-0.1537382515660168
-3.2800000000000367,-0.1436670972303039
-3.270000000000037,-0.13363037890805002
-3.260000000000037,-0.12362397377334534
-3.2500000000000373,-0.11364789543101034
-3.2400000000000375,-0.10370012369701408
-3.2300000000000377,-0.09377866522093636
-3.220000000000038,-0.08388155191883301
-3.210000000000038,-0.0740068394539773
-3.2000000000000384,-0.06415260576306928
-3.1900000000000386,-0.05431795405448139
-3.180000000000039,-0.04449999521793376
-3.170000000000039,-0.03469887007680168
-3.160000000000039,-0.024910725508351942
-3.1500000000000394,-0.015135733427984337
-3.1400000000000396,0.008480304916541101
-3.13000000000004,0.01824803745638052
-3.12000000000004,0.02802700130333916
-3.1100000000000403,0.03781901687683758
-3.1000000000000405,0.04762491811727871
-3.0900000000000407,0.057447560869640105
-3.080000000000041,0.06728881930037334
-3.070000000000041,0.0771495794869503
-3.0600000000000414,0.08703073998755975
-3.0500000000000416,0.0969362526364297
-3.040000000000042,0.10686604644900458
-3.030000000000042,0.11682209130314966
-3.020000000000042,0.12680740578206084
-3.0100000000000424,0.1368229940670978
-3.0000000000000426,0.14687090518107127
-2.990000000000043,0.1569542546403734
-2.980000000000043,0.16707204026900235
-2.9700000000000433,0.177229515743719
-2.9600000000000435,0.1874267674772522
-2.9500000000000437,0.1976659906277778
-2.940000000000044,0.2079504821801334
-2.930000000000044,0.21828038739276132
-2.9200000000000443,0.2286601547303894
-2.9100000000000446,0.23909107190456605
-2.9000000000000448,0.24957444177867455
-2.890000000000045,0.2601148902016774
-2.880000000000045,0.2707127116979495
-2.8700000000000454,0.2813715446558605
-2.8600000000000456,0.2920928557375094
-2.850000000000046,0.3028804092410377
-2.840000000000046,0.3137357653297939
-2.8300000000000463,0.3246628264174204
-2.8200000000000465,0.33566325516824197
-2.8100000000000467,0.34673991957609274
-2.800000000000047,0.3578957552087946
-2.790000000000047,0.3691349794835525
-2.7800000000000473,0.38045948844926514
-2.7700000000000475,0.3918724410503026
-2.7600000000000477,0.40337707692748725
-2.750000000000048,0.41497672001837316
-2.740000000000048,0.4266760674580094
-2.7300000000000484,0.4384773713938744
-2.7200000000000486,0.450382914613335
-2.710000000000049,0.4623990198071686
-2.700000000000049,0.4745295483537146
-2.6900000000000492,0.48677572407958614
-2.6800000000000495,0.49914431108405566
-2.6700000000000497,0.5116381056021353
-2.66000000000005,0.5242613845548012
-2.65000000000005,0.5370200173083397
-2.6400000000000503,0.5499171319919116
-2.6300000000000505,0.5629589271719239
-2.6200000000000507,0.5761487788231987
-2.610000000000051,0.5894932442786431
-2.600000000000051,0.6029975625568114
-2.5900000000000514,0.6166671482944249
-2.5800000000000516,0.6305075996819747
-2.570000000000052,0.6445230228412117
-2.560000000000052,0.6587227431054434
-2.5500000000000522,0.6731113085403688
-2.5400000000000524,0.6876969261341864
-2.5300000000000527,0.7024845319253816
-2.520000000000053,0.7174828832392175
-2.510000000000053,0.7326992465403206
-2.5000000000000533,0.7481392134175324
-2.4900000000000535,0.7638144605260554
-2.4800000000000537,0.7600747711406873
-2.470000000000054,0.7764906976210592
-2.460000000000054,0.7931560300403034
-2.4500000000000544,0.8100815423018297
-2.4400000000000546,0.8272785265579973
-2.430000000000055,0.844756586838356
-2.420000000000055,0.862527985848266
-2.410000000000055,0.8806008759324666
-2.4000000000000554,0.8989932759327155
-2.3900000000000556,0.9177119313901257
-2.380000000000056,0.9367712057591193
-2.370000000000056,0.9561888720125684
-2.3600000000000563,0.9759756548032075
-2.3500000000000565,0.9961509486709825
-2.3400000000000567,1.016726721987153
-2.330000000000057,1.0377212080038525
-2.320000000000057,1.0591505918729014
-2.3100000000000573,1.0810381588696332
-2.3000000000000576,1.103402204798613
-2.2900000000000578,1.1262584621869562
-2.280000000000058,1.1496336900143709
-2.270000000000058,1.1735529063225896
-2.2600000000000584,1.1980351021748512
-2.2500000000000586,1.2231077186370032
-2.240000000000059,1.248799949673944
-2.230000000000059,1.2751428924019255
-2.2200000000000593,1.3021608616926683
-2.2100000000000595,1.3298927982521827
-2.2000000000000597,1.3583663355817994
-2.19000000000006,1.3876300881772803
-2.18000000000006,1.417710990934497
-2.1700000000000603,1.4486581127819216
-2.1600000000000605,1.4805132351004673
-2.1500000000000608,1.5133265693419073
-2.140000000000061,1.5471458329825367
-2.130000000000061,1.582034768179405
-2.1200000000000614,1.6180353076549987
-2.1100000000000616,1.6552263497102515
-2.100000000000062,1.693672040006135
-2.090000000000062,1.7334408313494096
-2.0800000000000622,1.774614262571323
-2.0700000000000625,1.8172718225186086
-2.0600000000000627,1.8615174614692067
-2.050000000000063,1.9074356209178231
-2.040000000000063,1.9551471743574367
-2.0300000000000633,2.004751844561494
-2.0200000000000635,2.0564029785003024
-2.0100000000000637,2.110221338693502
-2.000000000000064,2.166362543810039
-1.990000000000064,2.224983092250454
-1.980000000000064,2.2862838525881277
-1.970000000000064,2.350455946213738
-1.960000000000064,2.417707859518006
-1.950000000000064,2.488305838493578
-1.940000000000064,2.5625079196856366
-1.9300000000000639,2.640620132426017
-1.9200000000000639,2.7229600865793837
-1.9100000000000639,2.8099314832483153
-1.9000000000000639,2.9019073573256344
-1.8900000000000639,2.999421515460203
-1.8800000000000638,3.1029199784154593
-1.8700000000000638,3.2130742278076028
-1.8600000000000638,3.330542768334129
-1.8500000000000638,3.4560690813819823
-1.8400000000000638,3.5905982598841835
-1.8300000000000638,3.735121300668898
-1.8200000000000638,3.8908368897975945
-1.8100000000000638,4.059144106416964
-1.8000000000000638,4.241686354563393
-1.7900000000000638,4.440313151688552
-1.7800000000000638,4.65729967821158
-1.7700000000000637,4.895495916644121
-1.7600000000000637,5.157965070698582
-1.7500000000000637,8.75980309811052
-1.7400000000000637,9.87136679641969
-1.7300000000000637,11.413927088457232
-1.7200000000000637,13.768859976539636
-1.7100000000000637,18.08049192567555
-1.7000000000000637,31.237998719771152
-1.6900000000000637,NaN
-1.6800000000000637,NaN
-1.6700000000000637,NaN
-1.6600000000000636,NaN
-1.6500000000000636,NaN
-1.6400000000000636,NaN
-1.6300000000000636,NaN
-1.6200000000000636,NaN
-1.6100000000000636,NaN
-1.6000000000000636,NaN
-1.5900000000000636,NaN
-1.5800000000000636,NaN
-1.5700000000000636,-Infinity
-1.5600000000000636,NaN
-1.5500000000000635,NaN
-1.5400000000000635,NaN
-1.5300000000000635,NaN
-1.5200000000000635,NaN
-1.5100000000000635,NaN
-1.5000000000000635,NaN
-1.4900000000000635,-63.23962377832438
-1.4800000000000635,-21.064059085289767
-1.4700000000000635,-14.985893414559287
-1.4600000000000635,-12.083339936893967
-1.4500000000000635,-10.28884812456348
-1.4400000000000635,-9.037555025940918
-1.4300000000000634,-8.09878620658641
-1.4200000000000634,-7.360986667140649
-1.4100000000000634,-6.761319077312796
-1.4000000000000634,-6.2612803608112095
-1.3900000000000634,-5.836600121618588
-1.3800000000000634,-5.4698606612207765
-1.3700000000000634,-5.149139823845304
-1.3600000000000634,-4.865940956297361
-1.3500000000000634,-4.613370056203743
-1.3400000000000634,-4.386567293459498
-1.3300000000000634,-4.181429387960472
-1.3200000000000633,-3.9947876807980434
-1.3100000000000633,-3.8240836935453464
-1.3000000000000633,-3.6672255725126424
-1.2900000000000633,-3.522582075772855
-1.2800000000000633,-3.388590963857223
-1.2700000000000633,-3.264079571642569
-1.2600000000000633,-3.148006687000914
-1.2500000000000633,-3.039482592985326
-1.2400000000000633,-2.9378016383272887
-1.2300000000000633,-2.842203977542443
-1.2200000000000633,-2.752196584517023
-1.2100000000000632,-2.6672402383048333
-1.2000000000000632,-2.5869088472946875
-1.1900000000000632,-2.5107830421076565
-1.1800000000000632,-2.4385499876309438
-1.1700000000000632,-2.369873960222353
-1.1600000000000632,-2.3044903168218855
-1.1500000000000632,-2.242129943917642
-1.1400000000000632,-2.1825951838664297
-1.1300000000000632,-2.1256777126289985
-1.1200000000000632,-2.071189634008076
-1.1100000000000632,-2.0189609773823167
-1.1000000000000631,-1.968848328582175
-1.0900000000000631,-1.9207096168718487
-1.0800000000000631,-1.8744154394568953
-1.0700000000000631,-1.8298657812632868
-1.0600000000000631,-1.786941043515262
-1.050000000000063,-1.7455490814721295
-1.040000000000063,-1.7055965673884854
-1.030000000000063,-1.5991990682997206
-1.020000000000063,-1.5680148569132972
-1.010000000000063,-1.5374699471008426
-1.000000000000063,-1.5075547493627084
-0.990000000000063,-1.4782585210129413
-0.980000000000063,-1.449575048604659
-0.970000000000063,-1.42148078323278
-0.960000000000063,-1.3939684227652527
-0.950000000000063,-1.3670245534039458
-0.940000000000063,-1.3406354596456844
-0.930000000000063,-1.3147872318046576
-0.920000000000063,-1.2894702029965417
-0.910000000000063,-1.2646614932598963
-0.900000000000063,-1.2403516161560844
-0.890000000000063,-1.2165266760685562
-0.880000000000063,-1.1931729222225202
-0.870000000000063,-1.1702767872935458
-0.8600000000000629,-1.1478284470782256
-0.8500000000000629,-1.1258076203051888
-0.8400000000000629,-1.1042051037561844
-0.8300000000000629,-1.0830083236574561
-0.8200000000000629,-1.06220499519656
-0.8100000000000629,-1.041786142494492
-0.8000000000000629,-1.0217339699191426
-0.7900000000000629,-1.0020402050720454
-0.7800000000000629,-0.9826937787575267
-0.7700000000000629,-0.9636839294091932
-0.7600000000000628,-0.9450002011772256
-0.7500000000000628,-0.9266324407928875
-0.7400000000000628,-0.9085732598793473
-0.7300000000000628,-0.8908080996374793
-0.7200000000000628,-0.8733302202767839
-0.7100000000000628,-0.8561306296898727
-0.7000000000000628,-0.8392006107836842
-0.6900000000000628,-0.8225317145502796
-0.6800000000000628,-0.8061178720287189
-0.6700000000000628,-0.7899468609496733
-0.6600000000000628,-0.7740131637414772
-0.6500000000000627,-0.7583093307052146
-0.6400000000000627,-0.7428281433922909
-0.6300000000000627,-0.7275626071745575
-0.6200000000000627,-0.7125077951014468
-0.6100000000000627,-0.6976533973116553
-0.6000000000000627,-0.6829949380887416
-0.5900000000000627,-0.6685262454424066
-0.5800000000000627,-0.6542413355313388
-0.5700000000000627,-0.6401344059452803
-0.5600000000000627,-0.6262014717008186
-0.5500000000000627,-0.6124337585726606
-0.5400000000000627,-0.5988276436326758
-0.5300000000000626,-0.5853779863303927
-0.5200000000000626,-0.5720797965160365
-0.5100000000000626,-0.5589297322513305
-0.5000000000000626,-0.5459200557216531
-0.4900000000000626,-0.5330477236964882
-0.4800000000000626,-0.5203082925647582
-0.4700000000000626,-0.5076974424690716
-0.4600000000000626,-0.49521097248365764
-0.45000000000006257,-0.4828447959533874
-0.44000000000006256,-0.47059628594376185
-0.43000000000006255,-0.45845885242234924
-0.42000000000006255,-0.4464300944614337
-0.41000000000006254,-0.43450633892293805
-0.40000000000006253,-0.42268400589895183
-0.3900000000000625,-0.4235379101843994
-0.3800000000000625,-0.41081681256119
-0.3700000000000625,-0.398264104961053
-0.3600000000000625,-0.38587181657064484
-0.3500000000000625,-0.37363235887853663
-0.3400000000000625,-0.36153849855024645
-0.33000000000006247,-0.34958333246949586
-0.32000000000006246,-0.33776026473659926
-0.31000000000006245,-0.3260629854374725
-0.30000000000006244,-0.3144854510165755
-0.29000000000006243,-0.3030218661045474
-0.2800000000000624,-0.2916666666666667
-0.2700000000000624,-0.2804145043518432
-0.2600000000000624,-0.26926023193385334
-0.2500000000000624,-0.2581988897471611
-0.24000000000006239,-0.24722569302909875
-0.23000000000006238,-0.236336020088559
-0.22000000000006237,-0.22552540122880066
-0.21000000000006236,-0.21478950835860455
-0.20000000000006235,-0.20412414523193154
-0.19000000000006234,-0.19352523826151127
-0.18000000000006233,-0.18298882785650505
-0.17000000000006232,-0.1725110602385952
-0.16000000000006231,-0.16208817969462155
-0.1500000000000623,-0.15171652122725207
-0.1400000000000623,-0.14139250356818597
-0.1300000000000623,-0.13111262252108152
-0.12000000000006229,-0.12087344460380704
-0.1100000000000623,-0.1106716009617608
-0.1000000000000623,-0.10050378152592121
-0.09000000000006231,-0.09036672939099145
-0.08000000000006231,-0.0802572353905128
-0.07000000000006232,-0.07017213284715496
-0.060000000000062316,-0.06010829247756457
-0.050000000000062314,-0.05006261743217589
-0.04000000000006231,-0.04003203845127178
-0.03000000000006231,-0.03001350911933976
-0.020000000000062308,-0.02000400120040014
-0.010000000000062308,0.0
-6.230779781013496E-14,0.0
0.009999999999937692,0.0
0.019999999999937693,0.02000400120040014
0.029999999999937695,0.03001350911933976
0.039999999999937697,0.04003203845127178
0.0499999999999377,0.05006261743217589
0.0599999999999377,0.06010829247756457
0.0699999999999377,0.07017213284715496
0.07999999999993769,0.0802572353905128
0.08999999999993769,0.09036672939099145
0.09999999999993768,0.10050378152592121
0.10999999999993768,0.1106716009617608
0.11999999999993767,0.12087344460380704
0.12999999999993767,0.13111262252108152
0.13999999999993767,0.14139250356818597
0.14999999999993768,0.15171652122725207
0.1599999999999377,0.16208817969462155
0.1699999999999377,0.1725110602385952
0.1799999999999377,0.18298882785650505
0.18999999999993772,0.19352523826151127
0.19999999999993773,0.20412414523193154
0.20999999999993774,0.21478950835860455
0.21999999999993775,0.22552540122880066
0.22999999999993775,0.236336020088559
0.23999999999993776,0.24722569302909875
0.24999999999993777,0.2581988897471611
0.2599999999999378,0.26926023193385334
0.2699999999999378,0.2804145043518432
0.2799999999999378,0.2916666666666667
0.2899999999999378,0.3030218661045474
0.2999999999999378,0.3144854510165755
0.3099999999999378,0.3260629854374725
0.31999999999993783,0.33776026473659926
0.32999999999993784,0.34958333246949586
0.33999999999993785,0.36153849855024645
0.34999999999993786,0.37363235887853663
0.35999999999993787,0.38587181657064484
0.3699999999999379,0.398264104961053
0.3799999999999379,0.41081681256119
0.3899999999999379,0.4235379101843994
0.3999999999999379,0.42268400589895183
0.4099999999999379,0.43450633892293805
0.4199999999999379,0.4464300944614337
0.42999999999993793,0.45845885242234924
0.43999999999993794,0.47059628594376185
0.44999999999993795,0.48284616531595
0.45999999999993796,0.49521097248365764
0.46999999999993797,0.5076974424690716
0.479999999999938,0.5203082925647582
0.489999999999938,0.5330477236964882
0.499999999999938,0.5459200557216531
0.509999999999938,0.5589297322513305
0.519999999999938,0.5720797965160365
0.529999999999938,0.5853779863303927
0.539999999999938,0.5988276436326758
0.549999999999938,0.6124337585726606
0.559999999999938,0.6262014717008186
0.569999999999938,0.6401360798234396
0.579999999999938,0.6542413355313388
0.589999999999938,0.6685262454424066
0.599999999999938,0.6829949380887416
0.609999999999938,0.6976533973116553
0.619999999999938,0.7125077951014468
0.629999999999938,0.7275644984717914
0.6399999999999381,0.7428281433922909
0.6499999999999381,0.7583093307052146
0.6599999999999381,0.7740131637414772
0.6699999999999381,0.7899468609496733
0.6799999999999381,0.8061178720287189
0.6899999999999381,0.8225338853948566
0.6999999999999381,0.8392006107836842
0.7099999999999381,0.8561306296898727
0.7199999999999381,0.8733302202767839
0.7299999999999381,0.8908080996374793
0.7399999999999382,0.9085732598793473
0.7499999999999382,0.9266349747335103
0.7599999999999382,0.9450002011772256
0.7699999999999382,0.9636839294091932
0.7799999999999382,0.9826937787575267
0.7899999999999382,1.0020402050720454
0.7999999999999382,1.0217339699191426
0.8099999999999382,1.041786142494492
0.8199999999999382,1.06220499519656
0.8299999999999382,1.0830083236574561
0.8399999999999382,1.1042051037561844
0.8499999999999382,1.1258076203051888
0.8599999999999383,1.1478284470782256
0.8699999999999383,1.1702804348277507
0.8799999999999383,1.1931729222225202
0.8899999999999383,1.2165266760685562
0.8999999999999383,1.2403516161560844
0.9099999999999383,1.2646614932598963
0.9199999999999383,1.2894702029965417
0.9299999999999383,1.3147917392125035
0.9399999999999383,1.3406354596456844
0.9499999999999383,1.3670245534039458
0.9599999999999383,1.3939684227652527
0.9699999999999384,1.42148078323278
0.9799999999999384,1.449575048604659
0.9899999999999384,1.4782642058320292
0.9999999999999384,1.5075547493627084
1.0099999999999383,1.5374699471008426
1.0199999999999383,1.5680148569132972
1.0299999999999383,1.5991990682997206
1.0399999999999383,1.7055965673884854
1.0499999999999383,1.7455490814721295
1.0599999999999383,1.786941043515262
1.0699999999999383,1.8298657812632868
1.0799999999999383,1.8744154394568953
1.0899999999999384,1.9207096168718487
1.0999999999999384,1.968848328582175
1.1099999999999384,2.0189609773823167
1.1199999999999384,2.071189634008076
1.1299999999999384,2.1256777126289985
1.1399999999999384,2.1825951838664297
1.1499999999999384,2.242129943917642
1.1599999999999384,2.3044903168218855
1.1699999999999384,2.369873960222353
1.1799999999999384,2.4385499876309438
1.1899999999999384,2.5107830421076565
1.1999999999999384,2.5869088472946875
1.2099999999999385,2.6672402383048333
1.2199999999999385,2.752196584517023
1.2299999999999385,2.842203977542443
1.2399999999999385,2.9378016383272887
1.2499999999999385,3.039482592985326
1.2599999999999385,3.148006687000914
1.2699999999999385,3.264079571642569
1.2799999999999385,3.388590963857223
1.2899999999999385,3.522582075772855
1.2999999999999385,3.6672255725126424
1.3099999999999385,3.8240836935453464
1.3199999999999386,3.9947876807980434
1.3299999999999386,4.181429387960472
1.3399999999999386,4.386567293459498
1.3499999999999386,4.613370056203743
1.3599999999999386,4.865940956297361
1.3699999999999386,5.149139823845304
1.3799999999999386,5.4698606612207765
1.3899999999999386,5.836600121618588
1.3999999999999386,6.2612803608112095
1.4099999999999386,6.761319077312796
1.4199999999999386,7.360986667140649
1.4299999999999387,8.09878620658641
1.4399999999999387,9.037555025940918
1.4499999999999387,10.28884812456348
1.4599999999999387,12.083339936893967
1.4699999999999387,14.985893414559287
1.4799999999999387,21.064059085289767
1.4899999999999387,63.23962377832438
1.4999999999999387,NaN
1.5099999999999387,NaN
1.5199999999999387,NaN
1.5299999999999387,NaN
1.5399999999999388,NaN
1.5499999999999388,NaN
1.5599999999999388,NaN
1.5699999999999388,Infinity
1.5799999999999388,NaN
1.5899999999999388,NaN
1.5999999999999388,NaN
1.6099999999999388,NaN
1.6199999999999388,NaN
1.6299999999999388,NaN
1.6399999999999388,NaN
1.6499999999999388,NaN
1.6599999999999389,NaN
1.6699999999999389,NaN
1.6799999999999389,NaN
1.6899999999999389,NaN
1.699999999999939,-31.237998719771152
1.709999999999939,-18.08049192567555
1.719999999999939,-13.768859976539636
1.729999999999939,-11.413927088457232
1.739999999999939,-9.87136679641969
1.749999999999939,-8.75980309811052
1.759999999999939,-5.157965070698582
1.769999999999939,-4.895495916644121
1.779999999999939,-4.65729967821158
1.789999999999939,-4.440313151688552
1.799999999999939,-4.241686354563393
1.809999999999939,-4.059144106416964
1.819999999999939,-3.8908368897975945
1.829999999999939,-3.735121300668898
1.839999999999939,-3.5905982598841835
1.849999999999939,-3.4560690813819823
1.859999999999939,-3.330542768334129
1.869999999999939,-3.2130742278076028
1.879999999999939,-3.1029199784154593
1.889999999999939,-2.999421515460203
1.899999999999939,-2.9019073573256344
1.909999999999939,-2.8099314832483153
1.919999999999939,-2.7229600865793837
1.929999999999939,-2.640620132426017
1.939999999999939,-2.5625079196856366
1.9499999999999391,-2.488305838493578
1.9599999999999391,-2.417707859518006
1.9699999999999391,-2.350455946213738
1.9799999999999391,-2.2862838525881277
1.9899999999999392,-2.224983092250454
1.9999999999999392,-2.166362543810039
2.009999999999939,-2.110221338693502
2.0199999999999387,-2.0564029785003024
2.0299999999999385,-2.004751844561494
2.0399999999999383,-1.9551471743574367
2.049999999999938,-1.9074356209178231
2.059999999999938,-1.8615174614692067
2.0699999999999377,-1.8172718225186086
2.0799999999999375,-1.774614262571323
2.0899999999999372,-1.7334408313494096
2.099999999999937,-1.693672040006135
2.109999999999937,-1.6552263497102515
2.1199999999999366,-1.6180353076549987
2.1299999999999364,-1.582034768179405
2.139999999999936,-1.5471458329825367
2.149999999999936,-1.5133265693419073
2.1599999999999357,-1.4805132351004673
2.1699999999999355,-1.4486581127819216
2.1799999999999353,-1.417710990934497
2.189999999999935,-1.3876300881772803
2.199999999999935,-1.3583663355817994
2.2099999999999347,-1.3298927982521827
2.2199999999999345,-1.3021608616926683
2.2299999999999343,-1.2751428924019255
2.239999999999934,-1.248799949673944
2.249999999999934,-1.2231077186370032
2.2599999999999336,-1.1980351021748512
2.2699999999999334,-1.1735529063225896
2.279999999999933,-1.1496336900143709
2.289999999999933,-1.1262584621869562
2.2999999999999328,-1.103402204798613
2.3099999999999326,-1.0810381588696332
2.3199999999999323,-1.0591505918729014
2.329999999999932,-1.0377212080038525
2.339999999999932,-1.016726721987153
2.3499999999999317,-0.9961509486709825
2.3599999999999315,-0.9759756548032075
2.3699999999999313,-0.9561888720125684
2.379999999999931,-0.9367712057591193
2.389999999999931,-0.9177119313901257
2.3999999999999306,-0.8989932759327155
2.4099999999999304,-0.8806008759324666
2.41999999999993,-0.862527985848266
2.42999999999993,-0.844756586838356
2.43999999999993,-0.8272785265579973
2.4499999999999296,-0.8100815423018297
2.4599999999999294,-0.7931560300403034
2.469999999999929,-0.7764906976210592
2.479999999999929,-0.7600747711406873
2.4899999999999287,-0.7638144605260554
2.4999999999999285,-0.7481392134175324
2.5099999999999283,-0.7326992465403206
2.519999999999928,-0.7174828832392175
2.529999999999928,-0.7024845319253816
2.5399999999999276,-0.6876969261341864
2.5499999999999274,-0.6731113085403688
2.5599999999999272,-0.6587227431054434
2.569999999999927,-0.6445230228412117
2.579999999999927,-0.6305075996819747
2.5899999999999266,-0.6166671482944249
2.5999999999999264,-0.6029975625568114
2.609999999999926,-0.5894932442786431
2.619999999999926,-0.5761487788231987
2.6299999999999257,-0.5629589271719239
2.6399999999999255,-0.5499171319919116
2.6499999999999253,-0.5370200173083397
2.659999999999925,-0.5242613845548012
2.669999999999925,-0.5116381056021353
2.6799999999999247,-0.49914431108405566
2.6899999999999245,-0.48677572407958614
